industry,location,position,skillset,interviewtype,gender,candidatelocation,joblocation,interviewvenue,candidatenativelocation,permission,nomeetings,follow,alternativenumber,printout,clearvenue,callletter,expected attendance,observed attendance,marital status
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,coimbatore,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,allahabad,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,allahabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,no,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,coimbatore,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,cuttack,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,no,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,coimbatore,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,vellore,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,no,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,visakapatinam,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,no,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,vellore,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,"java, spring, hibernate",scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,married
bfsi,chennai,routine,"java, spring, hibernate",scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,"java,spring,hibernate",scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,"java,spring,hibernate",scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no ,married
bfsi,chennai,routine,"java,spring,hibernate",scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,"java, xml, struts, hibernate",scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,"java, xml, struts, hibernate",scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,"java, xml, struts, hibernate",scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java,scheduled walkin,female,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java developer,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java developer,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no ,single
bfsi,chennai,routine,java developer,scheduled walkin,female,chennai,chennai,chennai,chitoor,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java developer,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,married
bfsi,chennai,routine,java developer,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no ,single
bfsi,chennai,routine,java/j2ee,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai ,routine,java ,scheduled walkin,male,chennai ,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai ,routine,java ,scheduled walkin,male,chennai ,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai ,routine,java ,scheduled walkin,male,chennai ,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,married
bfsi,chennai,routine,java,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,married
bfsi,chennai,routine,java,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java ,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java ,scheduled walkin,female,chennai,chennai,chennai,cuttack,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java ,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java ,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,married
bfsi,chennai,routine,java ,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java ,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java ,scheduled walkin,male,chennai,chennai,chennai,coimbatore,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no ,single
bfsi,chennai,routine,java,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,married
bfsi,chennai,routine,java,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
pharmaceuticals,chennai,niche,biosimiliars,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
pharmaceuticals,chennai,niche,ra publishing,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
pharmaceuticals,chennai,niche,ra publishing,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
pharmaceuticals,chennai,niche,ra publishing,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
pharmaceuticals,chennai,niche,emea,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
pharmaceuticals,chennai,niche,emea,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
pharmaceuticals,chennai,niche,emea,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
pharmaceuticals,chennai,niche,biosimiliars,scheduled walkin,male,chennai,chennai,chennai,warangal,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
pharmaceuticals,chennai,niche,lcm -manager,scheduled walkin,male,chennai,chennai,chennai,warangal,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
pharmaceuticals,chennai,niche,licensing – ra,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
pharmaceuticals,chennai,niche,licensing – ra,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
pharmaceuticals,chennai,niche,generic drugs – ra,scheduled walkin,male,chennai,chennai,chennai,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
pharmaceuticals,chennai,niche,biosimiliars,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
pharmaceuticals,chennai,niche,biosimiliars,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
pharmaceuticals,chennai,niche,generic drugs – ra,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
pharmaceuticals,chennai,niche,generic drugs – ra,scheduled walkin,female,chennai,chennai,chennai,kolkata,na,na,na,na,na,na,na,uncertain,yes,single
